mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_metric,param_n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.002199602127075195,0.0003997439800688713,0.003000688552856445,8.178000543829296e-06,euclidean,46,"{'metric': 'euclidean', 'n_neighbors': 46}",0.12420792952740611,-0.02290358690302785,-0.013269749389927199,0.023881640431901996,0.02521743559175449,0.02742673385162151,0.052102578550558595,83
0.0021976470947265626,0.00039811752582738497,0.0030005931854248046,0.0006328065055138563,euclidean,47,"{'metric': 'euclidean', 'n_neighbors': 47}",0.10433220379783226,-0.024393306257745273,-0.00969020295459666,0.02331596901478572,0.028701958274822248,0.02445332437501966,0.044613346944062084,84
0.002204561233520508,0.0007531186153669625,0.002803516387939453,0.0007465072712951597,euclidean,48,"{'metric': 'euclidean', 'n_neighbors': 48}",0.10501717755840945,-0.028044399212143745,-0.0154789679869074,0.01935875909123763,0.035141651965760246,0.023198844283271236,0.046847539392122085,85
0.002199602127075195,0.0003958211549984046,0.0031015872955322266,0.00020185565065149985,euclidean,49,"{'metric': 'euclidean', 'n_neighbors': 49}",0.10009975306772212,-0.03438051538484088,-0.015601964724265782,0.017386911093547397,0.035890651930585715,0.020678967196549713,0.04668564416906109,86
0.002006721496582031,9.741259143944302e-06,0.0029754161834716795,0.000695146979735802,euclidean,50,"{'metric': 'euclidean', 'n_neighbors': 50}",0.09899212703239302,-0.04027052902076167,-0.01939700259005872,0.015038192261512928,0.024062572439929153,0.015685072024602943,0.047691608545580313,88
0.001995849609375,1.112165812462864e-06,0.0025524139404296876,0.00046163030107622166,manhattan,1,"{'metric': 'manhattan', 'n_neighbors': 1}",-0.3673609061668539,-0.45044344874880093,-0.4629170183692308,-0.7494108776742938,-0.0712402468472415,-0.42027449956128426,0.2171101394390766,99
0.001998710632324219,1.7930598904574552e-06,0.0026018619537353516,0.0004892084094069844,manhattan,2,"{'metric': 'manhattan', 'n_neighbors': 2}",-0.04983108127505509,-0.1338842192914902,-0.23331533727318954,-0.32338449251891155,0.14278746283822052,-0.11952553350408517,0.16023619515674006,97
0.002000236511230469,4.520154695951105e-06,0.0023990154266357424,0.00048783115321128327,manhattan,3,"{'metric': 'manhattan', 'n_neighbors': 3}",0.10811285796983372,-0.05876247514524158,-0.16547126474578744,-0.20477441006286456,0.1580766967987769,-0.03256371903705659,0.1443197700247308,95
0.0019980907440185548,0.000633845280337176,0.0032009124755859376,0.00039916831714886477,manhattan,4,"{'metric': 'manhattan', 'n_neighbors': 4}",0.1420342361853535,-0.013748505653427445,-0.14818950762134397,-0.2748608714844578,0.17143095311021184,-0.02466673909273278,0.16983386358182045,94
0.0019999980926513673,0.000630455611152436,0.0026000499725341796,0.0004891938058405348,manhattan,5,"{'metric': 'manhattan', 'n_neighbors': 5}",0.10584243821720107,-0.07159234714927898,-0.11515209479290411,-0.15500486279484393,0.1126050837282413,-0.024660356558316932,0.11247563049556547,93
0.0024013519287109375,0.0007998968130036293,0.0033985137939453124,0.0004938087393243335,manhattan,6,"{'metric': 'manhattan', 'n_neighbors': 6}",0.1523779722020946,-0.052657954080301383,-0.1561046225998961,-0.11914492818946809,0.08774442317717102,-0.017557021898079995,0.11892343113089289,92
0.00219879150390625,0.0007511072045905716,0.002601432800292969,0.0004883712866219752,manhattan,7,"{'metric': 'manhattan', 'n_neighbors': 7}",0.18038234421431398,0.04643454561238858,-0.09864926350935943,-0.04882864363917472,0.02398591937664718,0.020664980410963117,0.09513147535119634,87
0.0023993968963623045,0.0004893532455612842,0.0024022579193115233,0.0004916002721350057,manhattan,8,"{'metric': 'manhattan', 'n_neighbors': 8}",0.18724328817924907,0.10346644570377206,-0.0775771446551472,-0.0373343708957774,0.1012509457345252,0.055409832813324345,0.09805909353844856,59
0.002402973175048828,0.0004897742152667961,0.0025981903076171876,0.0004943894613081257,manhattan,9,"{'metric': 'manhattan', 'n_neighbors': 9}",0.16261553061306866,0.08220989540726842,-0.057082903452509326,0.004909779293580829,0.1244580046284236,0.06342206129796643,0.07982837480294548,48
0.0022036075592041016,0.00039809899248727357,0.0027966022491455076,0.00039885304548931957,manhattan,10,"{'metric': 'manhattan', 'n_neighbors': 10}",0.19139481163437766,0.07012766373126433,-0.029437486525629053,0.027606181748900838,0.1435204503590598,0.08064232418959472,0.07907050960052428,21
0.0020020008087158203,0.0006346978963254948,0.002599000930786133,0.00048543294410310537,manhattan,11,"{'metric': 'manhattan', 'n_neighbors': 11}",0.2180540275520182,0.08290557200752202,-0.03392822246234162,0.027952180299124052,0.16762232264985366,0.09252117600923526,0.09126855369112824,14
0.0022006988525390624,0.00039639695806024895,0.003005361557006836,3.203572168534836e-05,manhattan,12,"{'metric': 'manhattan', 'n_neighbors': 12}",0.2504868279375416,0.08671757837750571,-0.026686778269595424,0.015341241978680142,0.1433929219997917,0.09385035840478476,0.09770691728412578,13
0.0024028778076171874,0.0004923611534349732,0.0024204254150390625,0.0004742246106991111,manhattan,13,"{'metric': 'manhattan', 'n_neighbors': 13}",0.23060877636054056,0.07413155547882988,0.019250349542680345,0.02666379515814421,0.1343168103644633,0.09699425738093166,0.07843341750052539,7
0.0019524097442626953,4.7293256474549615e-05,0.0022270679473876953,0.0003602333841114418,manhattan,14,"{'metric': 'manhattan', 'n_neighbors': 14}",0.19800452379432998,0.06500512534293135,0.007695963418599794,0.017922048155541215,0.1242195005204978,0.08256943224638003,0.07092787044457745,20
0.0016129016876220703,0.0005002245657086817,0.03880729675292969,0.07212801039871679,manhattan,15,"{'metric': 'manhattan', 'n_neighbors': 15}",0.17023166656395516,0.07694250360264232,0.041505908737945796,0.0072245075935123415,0.12714487665438956,0.08460989263048904,0.058387589668800616,18
0.001982593536376953,4.991134508249724e-05,0.0024117946624755858,0.0004592478899976192,manhattan,16,"{'metric': 'manhattan', 'n_neighbors': 16}",0.1906090508312156,0.10787344596281823,0.04973141820759219,0.027219434642926532,0.11086502151814526,0.09725967423253956,0.05687958160712716,6
0.0013972282409667968,0.00046942283868751114,0.0020270347595214844,3.393660473375407e-05,manhattan,17,"{'metric': 'manhattan', 'n_neighbors': 17}",0.167496608078038,0.1172513142436078,0.05183717153573697,0.0420518861856396,0.10776575840890723,0.09728054769038592,0.04594425270876924,5
0.001979637145996094,2.5502274777307503e-05,0.002412271499633789,0.0004970966288422253,manhattan,18,"{'metric': 'manhattan', 'n_neighbors': 18}",0.1613736864375621,0.11231040192042296,0.05112248499677774,0.04936470038160645,0.11713116482911679,0.09826048771309721,0.04277748874381055,3
0.0018099308013916015,0.000400867036074243,0.0022039413452148438,0.0004306873881663231,manhattan,19,"{'metric': 'manhattan', 'n_neighbors': 19}",0.1346859527592189,0.11972548408851735,0.06285067429573266,0.05028008613515844,0.11650205597558272,0.09680885065084202,0.03366230222943234,8
0.002006053924560547,3.2455415976780535e-05,0.0025931835174560548,0.000478336399650875,manhattan,20,"{'metric': 'manhattan', 'n_neighbors': 20}",0.14181698557587963,0.12833118680925348,0.06489752168676488,0.04689224323139962,0.10070583742886596,0.09652875494643272,0.03617785161328549,9
0.0023909568786621093,0.0004584263088483651,0.002603626251220703,0.0004887435864414166,manhattan,21,"{'metric': 'manhattan', 'n_neighbors': 21}",0.14067660184086317,0.11275915419693561,0.05515303629327284,0.0372453513046489,0.10167699992098123,0.08950222871134035,0.03799624812615231,15
0.0021991729736328125,0.0003991238103708321,0.002998542785644531,4.809677508897497e-06,manhattan,22,"{'metric': 'manhattan', 'n_neighbors': 22}",0.1494638561750219,0.11576749920576024,0.0418201102128164,0.0702535179253555,0.09841838180342377,0.09514467306447556,0.037012620518516316,12
0.002199602127075195,0.0003991381205277018,0.0028029441833496093,0.00039928538507367307,manhattan,23,"{'metric': 'manhattan', 'n_neighbors': 23}",0.1684112682696871,0.10804934350198914,0.040665496736363105,0.07079977765943579,0.0930035183349861,0.09618588090049225,0.042648195864593764,10
0.002199602127075195,0.0004010824252503581,0.0030010700225830077,5.270291091784706e-06,manhattan,24,"{'metric': 'manhattan', 'n_neighbors': 24}",0.16821560984329553,0.09401073312216623,0.05175399293872185,0.07369224035645894,0.10604018904636159,0.09874255306140083,0.03933851593170411,2
0.0021996498107910156,0.0003986444483749949,0.002800130844116211,0.0004002613994940308,manhattan,25,"{'metric': 'manhattan', 'n_neighbors': 25}",0.15709310565860501,0.10264360073531953,0.06631695212643673,0.09126441091915138,0.10692740314142724,0.10484909451618799,0.029691378867893112,1
